SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,350 Windemere Ln,Walnut,CA,91789,1180000,3,2.5,668 - Walnut,2479,18824,1987,5,476,,Active,,,http://www.redfin.com/CA/Walnut/350-Windemere-Ln-91789/home/8069412,CRMLS,WS20104480,N,Y,34.0240108,-117.8400949
MLS Listing,,Single Family Residential,19521 Avenida Del Sol,Walnut,CA,91789,758888,5,3.0,668 - Walnut,1948,13136,1975,7,390,,Active,,,http://www.redfin.com/CA/Walnut/19521-Avenida-Del-Sol-91789/home/8077770,CRMLS,CV20102626,N,Y,34.016085,-117.8771806
MLS Listing,,Single Family Residential,19039 Lynridge Dr,Walnut,CA,91789,788000,4,3.0,668 - Walnut,2007,9159,1984,9,393,,Active,,,http://www.redfin.com/CA/Walnut/19039-Lynridge-Dr-91789/home/8079912,CRMLS,PW20101910,N,Y,34.031536,-117.8866569
MLS Listing,,Single Family Residential,19859 Highland Terrace Dr,Walnut,CA,91789,1980000,4,5.0,668 - Walnut,4298,11265,2009,11,461,,Active,,,http://www.redfin.com/CA/Walnut/19859-Highland-Terrace-Dr-91789/home/22608126,CRMLS,WS20096317,N,Y,34.0457675,-117.8723965
MLS Listing,,Single Family Residential,20008 E Monarch Ct,Walnut,CA,91789,2198000,5,4.5,668 - Walnut,5158,22306,1993,11,426,,Active,,,http://www.redfin.com/CA/Walnut/20008-Monarch-Ct-91789/home/8060560,CRMLS,WS20098380,N,Y,34.0304552,-117.8641557
MLS Listing,,Single Family Residential,21058 Lycoming St,Walnut,CA,91789,729000,4,2.0,668 - Walnut,1794,5683,1980,11,406,,Active,,,http://www.redfin.com/CA/Walnut/21058-Lycoming-St-91789/home/8067931,CRMLS,TR20100363,N,Y,34.0026795,-117.844834
MLS Listing,,Single Family Residential,19901 Tennessee Trl,Walnut,CA,91789,6197000,7,7.0,668 - Walnut,11005,823488,1994,13,563,,Active,,,http://www.redfin.com/CA/Walnut/19901-Tennessee-Trl-91789/home/8060588,CRMLS,CV20099357,N,Y,34.0311753,-117.865868
MLS Listing,,Single Family Residential,1260 Pierre Rd,Walnut,CA,91789,1860000,6,6.0,668 - Walnut,4119,33381,1994,13,452,,Active,,,http://www.redfin.com/CA/Walnut/1260-Pierre-Rd-91789/home/8060570,CRMLS,RS20096608,N,Y,34.0306097,-117.8626551
MLS Listing,,Single Family Residential,3445 S Gauntlet Dr,West Covina,CA,91792,648888,3,2.0,669 - West Covina,1326,5539,1965,15,489,,Active,,,http://www.redfin.com/CA/West-Covina/3445-S-Gauntlet-Dr-91792/home/8069601,CRMLS,CV20098570,N,Y,34.0149584,-117.8711375
MLS Listing,,Single Family Residential,654 Bonnie Claire Dr,Walnut,CA,91789,849888,7,3.0,668 - Walnut,2499,9370,1984,15,340,,Active,,,http://www.redfin.com/CA/Walnut/654-Bonnie-Claire-Dr-91789/home/8080505,CRMLS,OC20098183,N,Y,34.0240408,-117.8848257
MLS Listing,,Mobile/Manufactured Home,21217 Washington Ave #28,Walnut,CA,91789,133000,3,2.0,668 - Walnut,1440,,1982,16,92,,Active,,,http://www.redfin.com/CA/Walnut/21217-Washington-Ave-91789/unit-28/home/171821977,CRMLS,WS20094273,N,Y,34.0081737,-117.8429553
MLS Listing,,Single Family Residential,22108 Settler Ct,Walnut,CA,91789,1168000,4,3.0,668 - Walnut,2484,10850,1988,16,470,,Active,,,http://www.redfin.com/CA/Walnut/22108-Settler-Ct-91789/home/8060177,CRMLS,AR20097068,N,Y,34.035129,-117.8293569
MLS Listing,,Single Family Residential,1359 Acorn Pl,Walnut,CA,91789,2050000,6,6.5,668 - Walnut,5386,18194,2008,18,381,,Active,,,http://www.redfin.com/CA/Walnut/1359-Acorn-Pl-91789/home/22625928,CRMLS,TR20085204,N,Y,34.0404429,-117.8826513
MLS Listing,,Single Family Residential,504 S Sandalwood Ave,La Puente,CA,91744,475000,3,1.0,633 - Industry/La Puente/Valinda,924,5920,1956,19,514,,Active,,,http://www.redfin.com/CA/La-Puente/504-S-Sandalwood-Ave-91744/home/8073784,CRMLS,IG20095128,N,Y,34.011631,-117.9186985
MLS Listing,,Single Family Residential,2805 Majestic St,West Covina,CA,91791,1838000,5,5.5,669 - West Covina,4599,20384,2015,19,400,,Active,,,http://www.redfin.com/CA/West-Covina/2805-Majestic-St-91791/home/22598112,CRMLS,CV20095141,N,Y,34.0486108,-117.8940727
MLS Listing,,Single Family Residential,21048 Sandpiper St,Walnut,CA,91789,1049000,5,3.0,668 - Walnut,2639,14041,1989,19,397,,Active,,,http://www.redfin.com/CA/Walnut/21048-Sandpiper-St-91789/home/8069237,CRMLS,WS20094848,N,Y,34.0226431,-117.8437122
MLS Listing,,Condo/Co-op,2149 E Aroma Dr Unit A,West Covina,CA,91791,378500,3,1.5,669 - West Covina,1231,478399,1973,19,307,320,Active,,,http://www.redfin.com/CA/West-Covina/2149-E-Aroma-Dr-91791/unit-A/home/7963356,CRMLS,CV20094539,N,Y,34.0465879,-117.9023972
MLS Listing,,Single Family Residential,1439 Caspian Ct,Walnut,CA,91789,2999000,6,7.0,668 - Walnut,5204,17217,2008,19,576,,Active,,,http://www.redfin.com/CA/Walnut/1439-Caspian-Ct-91789/home/22625924,CRMLS,TR20094512,N,Y,34.0433411,-117.882285
MLS Listing,,Single Family Residential,1531 S Alpine Dr,West Covina,CA,91791,2380000,6,5.0,669 - West Covina,6776,19409,2013,19,351,,Active,,,http://www.redfin.com/CA/West-Covina/1531-S-Alpine-Dr-91791/home/23426115,CRMLS,CV20094217,N,Y,34.0463365,-117.8972083
MLS Listing,,Single Family Residential,346 Deerfield Dr,Walnut,CA,91789,980000,4,3.0,668 - Walnut,2738,7863,1987,20,358,,Active,,,http://www.redfin.com/CA/Walnut/346-Deerfield-Dr-91789/home/8069167,CRMLS,TR20094304,N,Y,34.0230538,-117.8464595
MLS Listing,,Single Family Residential,20210 Temple Ave,Walnut,CA,91789,885000,4,2.5,668 - Walnut,1967,7202,1985,22,450,,Active,,,http://www.redfin.com/CA/Walnut/20210-Temple-Ave-91789/home/8063062,CRMLS,WS20090943,N,Y,34.0400539,-117.8586387
MLS Listing,,Single Family Residential,972 Watercress Ln,Walnut,CA,91789,1850000,5,4.0,668 - Walnut,4305,25170,1986,22,430,,Active,,,http://www.redfin.com/CA/Walnut/972-Watercress-Ln-91789/home/8059613,CRMLS,AR20088543,N,Y,34.0394075,-117.840072
MLS Listing,,Condo/Co-op,874 Silver Fir Rd,Walnut,CA,91789,439000,3,1.75,668 - Walnut,1136,18115,1975,25,386,265,Active,,,http://www.redfin.com/CA/Walnut/874-Silver-Fir-Rd-91789/home/8067628,CRMLS,CV20090698,N,Y,34.0035867,-117.8445062
MLS Listing,,Vacant Land,387 Bourdet St,Walnut,CA,91789,350000,,,668 - Walnut,,14457,,26,,,Active,,,http://www.redfin.com/CA/Walnut/387-Bourdet-St-91789/home/23428679,CRMLS,TR20087736,N,Y,34.0098708,-117.8660021
MLS Listing,,Single Family Residential,1415 Mt Tricia Ave,West Covina,CA,91791,1428000,5,4.0,669 - West Covina,3572,25789,2001,27,400,,Active,,,http://www.redfin.com/CA/West-Covina/1415-Mount-Tricia-Ave-91791/home/7963658,CRMLS,WS20088977,N,Y,34.0458478,-117.8938896
MLS Listing,,Single Family Residential,20573 E Peach Blossom Rd,Walnut,CA,91789,969900,3,2.0,668 - Walnut,1835,34848,1988,29,529,,Active,,,http://www.redfin.com/CA/Walnut/20573-E-Peach-Blossom-Rd-91789/home/8060470,CRMLS,TR20088180,N,Y,34.0383804,-117.8543349
MLS Listing,,Single Family Residential,20128 Diehl St,Walnut,CA,91789,1268000,4,4.0,668 - Walnut,2910,7300,2020,29,436,,Active,,,http://www.redfin.com/CA/Walnut/20128-Diehl-St-91789/home/8068100,CRMLS,WS20088063,N,Y,34.0170256,-117.8627871
MLS Listing,,Single Family Residential,1420 Pierre Rd,Walnut,CA,91789,2498000,6,6.25,668 - Walnut,7348,38326,2005,31,340,,Active,,,http://www.redfin.com/CA/Walnut/1420-Pierre-Rd-91789/home/28450654,CRMLS,TR20086137,N,Y,34.0316498,-117.8638901
MLS Listing,,Condo/Co-op,2109 ABRAZO Dr,West Covina,CA,91791,425000,2,2.0,669 - West Covina,1008,453758,1981,32,422,320,Active,,,http://www.redfin.com/CA/West-Covina/2109-Abrazo-St-91791/home/7963116,CRMLS,CV20085334,N,Y,34.0466664,-117.903196
MLS Listing,,Townhouse,20962 Cornerstone Dr,Walnut,CA,91789,775000,4,3.5,668 - Walnut,1983,,2018,32,391,267,Active,,,http://www.redfin.com/CA/Walnut/20962-Cornerstone-Dr-91789/home/145562880,CRMLS,SB20085602,N,Y,34.0175744,-117.847598
MLS Listing,,Single Family Residential,1839 Gemini St,West Covina,CA,91792,603000,4,3.0,669 - West Covina,1871,6311,1976,32,322,,Active,,,http://www.redfin.com/CA/West-Covina/1839-Gemini-St-91792/home/8076167,CRMLS,CV20085584,N,Y,34.0179086,-117.9070268
MLS Listing,,Townhouse,3617 N Redwood Ln,West Covina,CA,91792,423000,2,2.5,669 - West Covina,1292,200355,1980,33,327,375,Active,,,http://www.redfin.com/CA/West-Covina/3617-Redwood-Ln-91792/home/8077325,CRMLS,TR20084746,N,Y,34.0111621,-117.884508
MLS Listing,,Single Family Residential,854 Bridgewater Ln,Walnut,CA,91789,948000,3,3.0,668 - Walnut,1933,10210,1986,35,490,,Active,,,http://www.redfin.com/CA/Walnut/854-Bridgewater-Ln-91789/home/8059730,CRMLS,CV20081775,N,Y,34.0372493,-117.8348748
MLS Listing,,Single Family Residential,857 Cottonwood Way,Walnut,CA,91789,968000,3,2.5,668 - Walnut,1976,12209,1988,37,490,,Active,,,http://www.redfin.com/CA/Walnut/857-Cottonwood-Way-91789/home/8060035,CRMLS,WS20080936,N,Y,34.0358553,-117.8336842
MLS Listing,,Single Family Residential,662 Calle Valle,Walnut,CA,91789,719900,3,2.5,668 - Walnut,1833,50359,2015,37,393,226,Active,,,http://www.redfin.com/CA/Walnut/662-Calle-Valle-91789/home/110239552,CRMLS,AR20081382,N,Y,34.0040589,-117.8712495
MLS Listing,,Vacant Land,0 Meadow Pass Rd,Walnut,CA,91789,2750000,,,668 - Walnut,,171940,,38,,,Active,,,http://www.redfin.com/CA/Walnut/Meadow-Pass-Rd-91789/home/22127810,CRISNet,SR20081554,N,Y,34.0305132,-117.8622425
MLS Listing,,Single Family Residential,20850 E Walnut Canyon Rd,Walnut,CA,91789,1085000,4,3.0,699 - Not Defined,2614,13108,1987,38,415,,Active,,,http://www.redfin.com/CA/Walnut/20850-E-Walnut-Canyon-Rd-91789/home/8060346,CRMLS,TR20080180,N,Y,34.0353144,-117.8485886
MLS Listing,,Single Family Residential,17015 Mulvane St,La Puente,CA,91744,530000,3,2.0,633 - Industry/La Puente/Valinda,1650,6634,1955,39,321,,Active,,,http://www.redfin.com/CA/La-Puente/17015-Mulvane-St-91744/home/7859210,CRMLS,WS20080816,N,Y,34.0327471,-117.9189722
MLS Listing,,Condo/Co-op,2111 Kentucky St,West Covina,CA,91792,430000,3,3.0,669 - West Covina,1322,1304,1978,45,325,325,Active,,,http://www.redfin.com/CA/West-Covina/2111-Kentucky-91792/home/8076633,CRMLS,CV20077368,N,Y,34.014652,-117.899836
MLS Listing,,Single Family Residential,822 San Nicholas Dr,Walnut,CA,91789,998888,3,2.5,668 - Walnut,2964,9081,1985,51,337,,Active,,,http://www.redfin.com/CA/Walnut/822-San-Nicholas-Dr-91789/home/8080794,CRMLS,TR20070097,N,Y,34.0268666,-117.8757614
MLS Listing,,Condo/Co-op,2735 Calle Colima,West Covina,CA,91792,468000,3,2.0,669 - West Covina,1502,203816,1979,54,312,365,Active,,,http://www.redfin.com/CA/West-Covina/2735-Calle-Colima-91792/home/8075312,CRMLS,CV20072608,N,Y,34.025368,-117.896663
MLS Listing,,Townhouse,1931 MARIGOLD Ln,West Covina,CA,91791,599900,4,2.5,669 - West Covina,1668,2000,2002,55,360,175,Active,,,http://www.redfin.com/CA/West-Covina/1931-Marigold-Ln-91791/home/7963259,CRMLS,PW20072425,N,Y,34.0480684,-117.9053527
MLS Listing,,Single Family Residential,1413 Heidelberg Ave,Walnut,CA,91765,749000,3,2.0,668 - Walnut,1672,8512,1964,56,448,,Active,,,http://www.redfin.com/CA/Walnut/1413-Heidelberg-Ave-91789/home/8062382,CRMLS,PW20065124,N,Y,34.0431399,-117.8568531
MLS Listing,,Single Family Residential,18754 Altario St,La Puente,CA,91744,580000,4,3.0,633 - Industry/La Puente/Valinda,1736,6445,1960,57,334,,Active,,,http://www.redfin.com/CA/La-Puente/18754-Altario-St-91744/home/8072098,CRMLS,TR20071656,N,Y,34.0106915,-117.8931114
MLS Listing,,Mobile/Manufactured Home,21217 E Washington St #120,Walnut,CA,91789,155000,3,2.0,668 - Walnut,1440,,1981,59,108,,Active,,,http://www.redfin.com/CA/Walnut/21217-Washington-Ave-91789/unit-120/home/21687144,CRMLS,TR20070955,N,Y,34.0066971,-117.84405
MLS Listing,,Condo/Co-op,2159 E Aroma Dr,West Covina,CA,91791,349000,2,1.0,669 - West Covina,968,478375,1973,59,361,300,Active,,,http://www.redfin.com/CA/West-Covina/2159-E-Aroma-Dr-91791/home/7963370,CRMLS,WS20070427,N,Y,34.0465879,-117.9023972
MLS Listing,,Single Family Residential,1844 Joan Ct,West Covina,CA,91792,549950,3,2.0,669 - West Covina,1315,5661,1977,60,418,,Active,,,http://www.redfin.com/CA/West-Covina/1844-Joan-Ct-91792/home/8076040,CRMLS,TR20070546,N,Y,34.0200686,-117.9080338
MLS Listing,,Condo/Co-op,1370 Parkside Dr #112,West Covina,CA,91792,405000,2,2.0,669 - West Covina,966,53837,1971,61,419,260,Active,,,http://www.redfin.com/CA/West-Covina/1370-Parkside-Dr-91792/unit-112/home/8083590,CRMLS,CV20069762,N,Y,34.0378376,-117.9172335
MLS Listing,,Single Family Residential,1365 Wake Forest Ave,Walnut,CA,91789,720000,4,1.75,668 - Walnut,1680,8788,1962,64,429,,Active,,,http://www.redfin.com/CA/Walnut/1365-Wake-Forest-Ave-91789/home/8062328,CRMLS,CV20068567,N,Y,34.0423394,-117.8583182
MLS Listing,,Mobile/Manufactured Home,3033 E Valley Blvd #51,West Covina,CA,91792,55000,2,2.0,669 - West Covina,,,1971,66,,,Active,,,http://www.redfin.com/CA/West-Covina/3033-Valley-Blvd-91792/unit-51/home/171244049,CRMLS,PW20065984,N,Y,34.0032582,-117.8788779
MLS Listing,,Townhouse,2203 Calle Taxco,West Covina,CA,91792,499000,3,3.0,669 - West Covina,1703,203816,1979,73,293,365,Active,,,http://www.redfin.com/CA/West-Covina/2203-Calle-Taxco-91792/home/8075303,CRMLS,TR20063172,N,Y,34.0256646,-117.8968802
MLS Listing,,Single Family Residential,602 Castlehill Dr,Walnut,CA,91789,940000,4,2.5,668 - Walnut,2580,16865,2007,84,364,,Active,,,http://www.redfin.com/CA/Walnut/602-Castlehill-Dr-91789/home/17240266,CRMLS,WS20053785,N,Y,34.0076246,-117.8645448
MLS Listing,,Single Family Residential,21100 Morgan Ct,Walnut,CA,91789,1799999,4,4.5,668 - Walnut,4346,38751,1990,84,414,,Active,,,http://www.redfin.com/CA/Walnut/21100-Morgan-Ct-91789/home/8059673,CRMLS,TR20052916,N,Y,34.0311155,-117.841812
MLS Listing,,Single Family Residential,817 Crystal Water Ln,Walnut,CA,91789,1060800,3,2.5,668 - Walnut,2102,8744,1986,89,505,,Active,,,http://www.redfin.com/CA/Walnut/817-Crystal-Water-Ln-91789/home/8059519,CRMLS,TR20052414,N,Y,34.036459,-117.8371185
MLS Listing,,Single Family Residential,439 Acaso Dr,Walnut,CA,91789,720000,4,2.5,Walnut LA Cnty,1756,9649,1977,91,410,,Active,,,http://www.redfin.com/CA/Walnut/439-Acaso-Dr-91789/home/8077539,VCRDS,220002633,N,Y,34.0169826,-117.8789203
MLS Listing,,Mobile/Manufactured Home,21217 E Washington St #88,Walnut,CA,91789,188888,4,2.0,668 - Walnut,1850,,1981,92,102,,Active,,,http://www.redfin.com/CA/Walnut/21217-Washington-Ave-91789/unit-88/home/171030979,CRMLS,TR20050503,N,Y,34.0081737,-117.8429553
MLS Listing,,Vacant Land,0 Camelback Dr,Walnut,CA,,6000000,,,668 - Walnut,,229996,,92,,,Active,,,http://www.redfin.com/CA/Walnut/Camelback-Dr-91789/home/17496905,CRMLS,TR20049270,N,Y,34.0466248,-117.8567546
MLS Listing,,Single Family Residential,530 Rimgrove Dr,La Puente,CA,91744,435000,3,1.0,633 - Industry/La Puente/Valinda,1072,6108,1957,94,406,,Active,,,http://www.redfin.com/CA/La-Puente/530-Rimgrove-Dr-91744/home/7863517,CRMLS,RS20047235,N,Y,34.027218,-117.9194308
MLS Listing,,Single Family Residential,19468 Canter Ln,Walnut,CA,91789,1830000,4,4.5,668 - Walnut,4890,12045,2007,94,374,,Active,,,http://www.redfin.com/CA/Walnut/19468-Canter-Ln-91789/home/21921370,CRMLS,AR20046360,N,Y,34.0364694,-117.8788974
MLS Listing,,Single Family Residential,3444 S Gauntlet Dr,West Covina,CA,91792,699900,4,2.0,669 - West Covina,1326,8037,1965,95,528,,Active,,,http://www.redfin.com/CA/West-Covina/3444-S-Gauntlet-Dr-91792/home/8069573,CRMLS,IV20046891,N,Y,34.0146292,-117.8706797
MLS Listing,,Single Family Residential,22120 Pommel Ct,Walnut,CA,91789,1270000,4,3.5,668 - Walnut,3196,12874,1988,101,397,,Active,,,http://www.redfin.com/CA/Walnut/22120-Pommel-Ct-91789/home/8059984,CRMLS,TR20035313,N,Y,34.0386667,-117.8283495
MLS Listing,,Single Family Residential,1725 E Oakridge Cir,West Covina,CA,91792,540000,3,3.0,669 - West Covina,1440,4327,1970,102,375,27,Active,,,http://www.redfin.com/CA/West-Covina/1725-Oakridge-Cir-E-91792/home/8074724,CRMLS,IV20041302,N,Y,34.0271034,-117.9109175
MLS Listing,,Single Family Residential,19882 Calle Lago,Walnut,CA,91789,868000,4,2.5,668 - Walnut,2450,9775,1977,102,354,,Active,,,http://www.redfin.com/CA/Walnut/19882-Calle-Lago-91789/home/8078162,CRMLS,TR20040863,N,Y,34.0213645,-117.8688255
MLS Listing,,Mobile/Manufactured Home,18151 E Valley Blvd #59,La Puente,CA,91744,40000,2,1.5,633 - Industry/La Puente/Valinda,820,,1969,107,49,,Active,,,http://www.redfin.com/CA/La-Puente/18151-Valley-Blvd-91744/unit-59/home/170602891,CRMLS,CV20037159,N,Y,34.0078296,-117.9064404
MLS Listing,,Single Family Residential,19679 Highland Terrace Dr,Walnut,CA,91789,2100000,4,5.0,668 - Walnut,4298,17008,2011,114,489,,Active,,,http://www.redfin.com/CA/Walnut/19679-Highland-Terrace-Dr-91789/home/22608151,CRMLS,TR20032971,N,Y,34.0440666,-117.876059
MLS Listing,,Single Family Residential,1912 Palomino Dr,West Covina,CA,91791,729888,4,3.0,669 - West Covina,2046,46105,1997,114,357,240,Active,,,http://www.redfin.com/CA/West-Covina/1912-Palomino-Dr-91791/home/7963567,CRMLS,TR20029622,N,Y,34.0436492,-117.9061217
MLS Listing,,Vacant Land,0 Camino De Gloria,Walnut,CA,,325000,,,699 - Not Defined,,9137,,118,,,Active,,,http://www.redfin.com/CA/Walnut/Camino-de-Gloria-91789/home/21474602,CRMLS,PW20029019,N,Y,34.0080343,-117.8691367
MLS Listing,,Single Family Residential,19769 Arroyo Crossing Dr,Walnut,CA,91789,1868000,4,5.0,668 - Walnut,4298,12919,2011,120,435,215,Active,,,http://www.redfin.com/CA/Walnut/19769-Arroyo-Crossing-Dr-91789/home/22608475,CRMLS,TR20027837,N,Y,34.0445945,-117.873335
MLS Listing,,Townhouse,21260 Washington Ave,Diamond Bar,CA,91789,488000,2,2.0,616 - Diamond Bar,1280,1488,1985,130,381,285,Active,,,http://www.redfin.com/CA/Walnut/21260-Washington-Ave-91789/home/8067993,CRMLS,TR20019506,N,Y,34.007424,-117.840693
MLS Listing,,Single Family Residential,19409 Branding Iron Rd,Walnut,CA,91789,1108000,4,3.0,668 - Walnut,3113,20324,1984,131,356,,Active,,,http://www.redfin.com/CA/Walnut/19409-E-Branding-Iron-Rd-91789/home/8078900,CRMLS,TR20018675,N,Y,34.0236114,-117.8808425
MLS Listing,,Single Family Residential,21650 E Bluebell Ct,Walnut,CA,91789,1100000,4,3.0,668 - Walnut,2396,10349,1985,138,459,,Active,,,http://www.redfin.com/CA/Walnut/21650-Bluebell-Ct-91789/home/8059541,CRMLS,AR20013482,N,Y,34.0373596,-117.8372101
MLS Listing,,Single Family Residential,1509 Lemon Ave,Walnut,CA,91789,1888000,5,3.5,668 - Walnut,4158,19448,2008,142,454,,Active,,,http://www.redfin.com/CA/Walnut/1509-N-Lemon-Ave-91789/home/22951286,CRMLS,TR20006229,N,Y,34.0432096,-117.8811863
MLS Listing,,Single Family Residential,19953 Calle Alicia,Walnut,CA,91789,990000,4,3.0,668 - Walnut,2100,7712,1975,147,471,,Active,,,http://www.redfin.com/CA/Walnut/19953-Cll-Alicia-91789/home/8070347,CRMLS,TR20007667,N,Y,34.012663,-117.8660337
MLS Listing,,Vacant Land,451 Avenida Esplendor,Walnut,CA,91789,600000,,,668 - Walnut,,15000,,151,,,Active,,,http://www.redfin.com/CA/Walnut/451-Avenida-Esplendor-91789/home/17945959,CRMLS,AR20004361,N,Y,34.0090674,-117.866815
MLS Listing,,Single Family Residential,455 Camino De Gloria,Walnut,CA,91789,899000,3,2.0,668 - Walnut,1760,26055,1977,152,511,,Active,,,http://www.redfin.com/CA/Walnut/455-Camino-de-Gloria-91789/home/8069936,CRMLS,TR20002923,N,Y,34.0085994,-117.8704737
MLS Listing,,Single Family Residential,489 Castlehill Dr,Walnut,CA,91789,2088000,5,4.0,668 - Walnut,4465,26585,2019,155,468,,Active,,,http://www.redfin.com/CA/Walnut/489-Castlehill-Dr-91789/home/8069826,CRMLS,CV20001527,N,Y,34.0086097,-117.8675665
MLS Listing,,Single Family Residential,2849 Horizon Hills Dr,West Covina,CA,91791,2470000,4,6.0,669 - West Covina,4246,23861,2014,171,582,,Active,,,http://www.redfin.com/CA/West-Covina/2849-Horizon-Hills-Dr-91791/home/22484972,CRMLS,WS19282706,N,Y,34.046094,-117.8897011
MLS Listing,,Single Family Residential,2921 E Levelglen Dr,West Covina,CA,91792,530000,3,2.0,669 - West Covina,1296,6376,1963,173,409,,Active,,,http://www.redfin.com/CA/West-Covina/2921-E-Levelglen-Dr-91792/home/8070749,CRMLS,IV19281948,N,Y,34.0102342,-117.8799274
MLS Listing,,Single Family Residential,1854 June Ct,West Covina,CA,91792,655000,4,3.0,669 - West Covina,1871,6305,1976,178,350,,Active,,,http://www.redfin.com/CA/West-Covina/1854-June-Ct-91792/home/8076162,CRMLS,CV19279711,N,Y,34.0184158,-117.9064318
MLS Listing,,Single Family Residential,985 Ironshoe Ct,Walnut,CA,91789,2199000,5,3.5,668 - Walnut,4204,181395,1990,207,523,,Active,,,http://www.redfin.com/CA/Walnut/985-Ironshoe-Ct-91789/home/8059969,CRMLS,SW19262991,N,Y,34.0392168,-117.8303643
MLS Listing,,Single Family Residential,763 Colusa Dr,Walnut,CA,91789,738888,4,3.0,668 - Walnut,1752,8526,1985,215,422,,Active,,,http://www.redfin.com/CA/Walnut/763-Colusa-Dr-91789/home/8080592,CRMLS,CV19248231,N,Y,34.0261915,-117.8839102
MLS Listing,,Condo/Co-op,795 Francesca Dr #201,Walnut,CA,91789,369000,2,2.0,668 - Walnut,1102,120965,2004,220,335,200,Active,,,http://www.redfin.com/CA/Walnut/795-Francesca-Dr-91789/unit-201/home/8145818,CRMLS,CV19253950,N,Y,34.0263387,-117.8926566
