SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,136 N Vermont Ave Unit A,Glendora,CA,91741,415000,1,1.5,629 - Glendora,1038,47661,2008,22,400,325,Active,,,http://www.redfin.com/CA/Glendora/136-N-Vermont-Ave-91741/unit-A/home/21915415,CRMLS,PW20089824,N,Y,34.137358,-117.866439
MLS Listing,,Single Family Residential,242 Clementine Ct,Glendora,CA,91741,1598000,4,3.5,629 - Glendora,4144,20040,2016,22,386,349,Active,,,http://www.redfin.com/CA/Glendora/242-Clementine-Ct-91741/home/110090216,CRMLS,CV20092875,N,Y,34.13841,-117.8859702
MLS Listing,,Single Family Residential,320 N Soldano Ave,Azusa,CA,91702,485000,3,1.0,607 - Azusa,1060,7325,1995,23,458,,Active,,,http://www.redfin.com/CA/Azusa/320-N-Soldano-Ave-91702/home/8016803,CRMLS,SB20092483,N,Y,34.1270734,-117.9032277
MLS Listing,,Townhouse,1169 N Lyman Ave,Covina,CA,91724,418000,4,3.0,614 - Covina,1331,76538,1978,23,314,234,Active,,,http://www.redfin.com/CA/Covina/1169-Lyman-Ave-91724/home/7921795,CRMLS,WS20092089,N,Y,34.1009765,-117.849966
MLS Listing,,Mobile/Manufactured Home,19850 E Arrow Hwy Unit E12,Covina,CA,91724,85000,3,2.0,614 - Covina,1040,,1986,23,82,,Active,,,http://www.redfin.com/CA/Covina/19850-E-Arrow-Hwy-91724/unit-E12/home/21961831,CRMLS,IV20090924,N,Y,34.1063131,-117.864436
MLS Listing,,Condo/Co-op,20963 E Covina Blvd Unit H,Covina,CA,91724,329900,2,2.0,614 - Covina,775,44801,1984,24,426,336,Active,,,http://www.redfin.com/CA/Covina/20963-E-Covina-Blvd-91724/unit-H/home/7922066,CRMLS,RS20091584,N,Y,34.0996095,-117.8474897
MLS Listing,,Condo/Co-op,495 Andrew Dr Unit C,Azusa,CA,91702,499900,3,4.0,607 - Azusa,1650,22633,2017,24,303,217,Active,,,http://www.redfin.com/CA/Azusa/Unknown-Unknown/unit-C/home/143520101,CRMLS,DW20090110,N,Y,34.107184,-117.902051
MLS Listing,,Single Family Residential,16164 Calle De Paseo,Irwindale,CA,91706,590000,3,1.75,608 - Baldwin Pk/Irwindale,1404,4818,1964,26,420,,Active,,,http://www.redfin.com/CA/Irwindale/16164-Calle-De-Paseo-91706/home/7929614,CRMLS,CV20089531,N,Y,34.1036974,-117.9298202
MLS Listing,,Single Family Residential,826 Bubbling Well Dr,Glendora,CA,91741,980000,3,2.25,629 - Glendora,2400,18709,1959,26,408,,Active,,,http://www.redfin.com/CA/Glendora/826-Bubbling-Well-Dr-91741/home/8028435,CRMLS,CV20089654,N,Y,34.1495435,-117.8698556
MLS Listing,,Single Family Residential,1045 N Dalton Ave,Azusa,CA,91702,350000,1,1.0,607 - Azusa,468,1988,1927,29,748,,Active,,,http://www.redfin.com/CA/Azusa/1045-N-Dalton-Ave-91702/home/8015295,CRMLS,RS20081876,N,Y,34.1406595,-117.9051387
MLS Listing,,Townhouse,760 S Azusa Ave Unit B,Azusa,CA,91702,439000,3,2.5,607 - Azusa,1411,59042,2007,30,311,180,Active,,,http://www.redfin.com/CA/Azusa/760-S-Azusa-Ave-91702/unit-B/home/17229010,CRMLS,TR20087196,N,Y,34.109409,-117.90692
MLS Listing,,Multi-Family (2-4 Unit),853 E Route 66,Glendora,CA,91740,1050000,3,3.0,629 - Glendora,2603,11121,1948,31,403,,Active,,,http://www.redfin.com/CA/Glendora/853-E-Rte-66-91740/home/56354309,CRMLS,CV20086814,N,Y,34.1290278,-117.8511297
MLS Listing,,Single Family Residential,731 E Sierra Madre Ave,Azusa,CA,91702,648000,3,2.5,607 - Azusa,2094,2486,2014,31,309,224,Active,,,http://www.redfin.com/CA/Azusa/731-Sierra-Madre-Ave-91702/home/79041614,CRMLS,CV20086600,N,Y,34.1455204,-117.8953544
MLS Listing,,Condo/Co-op,535 W Point O Woods Dr,Azusa,CA,91702,450000,3,2.5,607 - Azusa,1351,140286,1977,31,333,350,Active,,,http://www.redfin.com/CA/Azusa/535-W-Point-O-Woods-Dr-91702/home/8020186,CRMLS,CV20086266,N,Y,34.1450018,-117.9130741
MLS Listing,,Single Family Residential,6208 N Calera Ave,Azusa,CA,91702,649000,4,2.0,607 - Azusa,2043,6029,1954,33,318,,Active,,,http://www.redfin.com/CA/Azusa/6208-N-Calera-Ave-91702/home/8025055,CRMLS,WS20084720,N,Y,34.1254163,-117.8855124
MLS Listing,,Single Family Residential,323 S Sunset Ave,Azusa,CA,91702,455000,3,1.0,607 - Azusa,1131,5459,1950,34,402,,Active,,,http://www.redfin.com/CA/Azusa/323-S-Sunset-Ave-91702/home/8018555,CRMLS,CV20084009,N,Y,34.117114,-117.9121075
MLS Listing,,Single Family Residential,1039 W Leadora Ave,Glendora,CA,91741,890000,3,2.5,629 - Glendora,1701,19303,1955,36,523,,Active,,,http://www.redfin.com/CA/Glendora/1039-W-Leadora-Ave-91741/home/8024333,CRMLS,CV20076003,N,Y,34.1435335,-117.885145
MLS Listing,,Single Family Residential,18557 E Gallarno Dr,Covina,CA,91722,559900,3,2.0,614 - Covina,1574,7042,1956,37,356,,Active,,,http://www.redfin.com/CA/Covina/18557-E-Gallarno-Dr-91722/home/8026050,CRMLS,RS20082066,N,Y,34.1103451,-117.8895866
MLS Listing,,Condo/Co-op,737 S Donna Beth Ave #5,Azusa,CA,91702,299999,2,1.0,607 - Azusa,824,42778,1981,38,364,269,Active,,,http://www.redfin.com/CA/Azusa/737-S-Donna-Beth-Ave-91702/unit-5/home/8022114,CRMLS,CV20081833,N,Y,34.10929,-117.90601
MLS Listing,,Single Family Residential,134 N Vermont Ave Unit A,Glendora,CA,91741,490000,2,3.0,Glendora,1267,47661,2008,39,387,325,Active,,,http://www.redfin.com/CA/Glendora/134-N-Vermont-Ave-91741/unit-A/home/21918125,PFAR,820001477,N,Y,34.1371493,-117.866618
MLS Listing,,Townhouse,825 N Pasadena Ave,Azusa,CA,91702,745999,5,3.0,607 - Azusa,2329,7456,1961,40,320,,Active,,,http://www.redfin.com/CA/Azusa/825-N-Pasadena-Ave-91702/home/8015610,CRMLS,WS20080181,N,Y,34.13636,-117.902771
MLS Listing,,Single Family Residential,635 N Pasadena Ave,Glendora,CA,91741,839900,4,2.0,629 - Glendora,1885,8681,1971,41,446,,Active,,,http://www.redfin.com/CA/Glendora/635-N-Pasadena-Ave-91741/home/8033644,CRMLS,CV20079764,N,Y,34.1461238,-117.8606074
MLS Listing,,Single Family Residential,1404 S Bender Ave,Glendora,CA,91740,664900,3,2.0,629 - Glendora,1586,9322,1961,43,419,,Active,,,http://www.redfin.com/CA/Glendora/1404-S-Bender-Ave-91740/home/8032208,CRMLS,EV20078744,N,Y,34.1136346,-117.869993
MLS Listing,,Single Family Residential,902 N Azusa Ave,Azusa,CA,91702,549000,4,2.0,607 - Azusa,1320,7090,1994,46,416,,Active,,,http://www.redfin.com/CA/Azusa/902-N-Azusa-Ave-91702/home/8015463,CRMLS,WS20076730,N,Y,34.1376355,-117.9072099
MLS Listing,,Single Family Residential,326 Larkhall Ave,Duarte,CA,91010,749000,3,2.0,617 - Duarte,1414,7054,1960,47,530,,Active,,,http://www.redfin.com/CA/Duarte/326-Larkhall-Ave-91010/home/8013122,i-Tech MLS,320001335,N,Y,34.1481809,-117.9398886
MLS Listing,,Vacant Land,0 Sierra Madre Ave,Azusa,CA,91702,450000,,,607 - Azusa,,22595,,50,,,Active,,,http://www.redfin.com/CA/Azusa/900-Sierra-Madre-Ave-91702/unit-1/home/8020609,CRMLS,WS20074821,N,Y,34.141247,-117.917345
MLS Listing,,Condo/Co-op,207 E Meda Ave,Glendora,CA,91741,514000,2,2.0,629 - Glendora,1700,29693,1977,51,302,275,Active,,,http://www.redfin.com/CA/Glendora/207-E-Meda-Ave-91741/home/8029400,CRMLS,CV20073485,N,Y,34.138826,-117.863753
MLS Listing,,Townhouse,171 N Dalton Ave,Azusa,CA,91702,418000,2,1.0,607 - Azusa,1024,7431,1927,53,408,,Active,,,http://www.redfin.com/CA/Azusa/171-N-Dalton-Ave-91702/home/8017039,CRMLS,AR20073041,N,Y,34.1241445,-117.9051959
MLS Listing,,Townhouse,483 Rose Ct Unit D,Azusa,CA,91702,490000,3,3.0,607 - Azusa,1390,25806,2018,54,353,217,Active,,,http://www.redfin.com/CA/Azusa/Rose-Ct-91702/unit-D/home/143520141,CRMLS,AR20073010,N,Y,34.10782,-117.902569
MLS Listing,,Condo/Co-op,777 S Citrus Ave #252,Azusa,CA,91702,310000,2,1.0,Azusa,920,53521,1988,58,337,350,Active,,,http://www.redfin.com/CA/Azusa/777-S-Citrus-Ave-91702/unit-252/home/8022649,PFAR,820001302,N,Y,34.109392,-117.890631
MLS Listing,,Single Family Residential,293 S Vermont Ave,Glendora,CA,91741,624990,3,2.5,Glendora,1656,3000,2020,58,377,188,Active,,,http://www.redfin.com/CA/Glendora/293-S-Vermont-Ave-91741/home/171156420,TheMLS,20-570034,N,Y,34.1324349,-117.8670855
MLS Listing,,Single Family Residential,175 N Azusa Ave,Azusa,CA,91702,355000,2,1.0,607 - Azusa,660,7189,1910,60,538,,Active,,,http://www.redfin.com/CA/Azusa/175-N-Azusa-Ave-91702/home/8016978,CRMLS,CV20068405,N,Y,34.1242423,-117.9079797
MLS Listing,,Condo/Co-op,121 W 9th St #28,Azusa,CA,91702,370000,2,2.0,Azusa,1060,14019,1986,61,349,208,Active,,,http://www.redfin.com/CA/Azusa/121-W-9th-St-91702/unit-28/home/8015532,TheMLS,20-567916,N,Y,34.1374349,-117.9078717
MLS Listing,,Single Family Residential,18658 E Laxford,Covina,CA,91723,698000,6,3.5,614 - Covina,2659,8252,1956,64,263,,Active,,,http://www.redfin.com/CA/Covina/18658-E-Laxford-Rd-91722/home/8025956,CRMLS,CV20068275,N,Y,34.1086614,-117.8864051
MLS Listing,,Single Family Residential,16839 E Brookport St,Covina,CA,91722,480000,3,1.0,614 - Covina,1125,5834,1954,67,427,,Active,,,http://www.redfin.com/CA/Covina/16839-E-Brookport-St-91722/home/7929720,CRMLS,CV20066289,N,Y,34.099246,-117.9169592
